,zone,pole,lat,lng
3662,Mid-City,EL-2210,32.755348,-117.140995
3663,Mid-City,EL-2212,32.755349,-117.14086
3664,Mid-City,EL-2214,32.755349,-117.140748
3665,Mid-City,EL-2216,32.75535,-117.140613
3666,Mid-City,EL-2218,32.755351,-117.140501
3667,Mid-City,EL-2220,32.755351,-117.140366
3668,Mid-City,EL-2222,32.755352,-117.140254
3669,Mid-City,EL-2300,32.755439,-117.139585
3670,Mid-City,EL-2302,32.755133,-117.139264
3671,Mid-City,EL-2304,32.755469,-117.139726
3672,Mid-City,EL-2305,32.755203,-117.139262
3673,Mid-City,EL-2306,32.755399,-117.139629
3674,Mid-City,EL-2307,32.755204,-117.139079
3675,Mid-City,EL-2308,32.755032,-117.13931
3676,Mid-City,EL-2828,32.755479,-117.132395
3677,Mid-City,EL-2830,32.755473,-117.13235
3678,Mid-City,EL-2832,32.755512,-117.132154
3679,Mid-City,EL-2834,32.755522,-117.132144
3680,Mid-City,EL-2838,32.755391,-117.132456
3681,Mid-City,EL-2840,32.755393,-117.132223
3682,Mid-City,EL-2900,32.755399,-117.131286
3683,Mid-City,EL-2901,32.755245,-117.131239
3684,Mid-City,EL-2902,32.7554,-117.131172
3685,Mid-City,EL-2903,32.755246,-117.131103
3686,Mid-City,EL-2905,32.755246,-117.131058
3687,Mid-City,EL-2906,32.755401,-117.130968
3688,Mid-City,EL-2907,32.755247,-117.130921
3689,Mid-City,EL-2908,32.755401,-117.130854
3690,Mid-City,EL-2909,32.755248,-117.130785
3691,Mid-City,EL-2910,32.755402,-117.130718
3692,Mid-City,EL-2911,32.755248,-117.130672
3693,Mid-City,EL-2912,32.755402,-117.130605
3694,Mid-City,EL-2913,32.755249,-117.130536
3695,Mid-City,EL-2915,32.755249,-117.130422
3696,Mid-City,EL-2917,32.75525,-117.130354
3697,Mid-City,EL-2919,32.75525,-117.130286
3698,Mid-City,EL-3012,32.755402,-117.129885
3699,Mid-City,EL-3014,32.7554,-117.129654
3700,Mid-City,EL-3016,32.755398,-117.129423
3701,Mid-City,EL-3018,32.755396,-117.129192
3702,Mid-City,EL-3020,32.755394,-117.128884
3703,Mid-City,EL-3041,32.755238,-117.128655
3704,Mid-City,EL-3043,32.755237,-117.128424
3705,Mid-City,EL-3045,32.755235,-117.128194
3706,Mid-City,EL-3047,32.755234,-117.127963
3707,Mid-City,EL-3053,32.755231,-117.127468
3708,Mid-City,EL-3055,32.755229,-117.127233
3709,Mid-City,EL-3100,32.755382,-117.126998
3710,Mid-City,EL-3106,32.755381,-117.12681
3711,Mid-City,EL-3108,32.755379,-117.126576
3712,Mid-City,EL-3110,32.755377,-117.126317
3713,Mid-City,EL-3112,32.755375,-117.126048
3714,Mid-City,EL-3114,32.755373,-117.125832
3715,Mid-City,EL-3116,32.755371,-117.125584
3716,Mid-City,EL-3120,32.755372,-117.125438
3717,Mid-City,EL-4415,32.755061,-117.098986
3718,Mid-City,EL-4417,32.755159,-117.098271
3719,Mid-City,EL-4451,32.755199,-117.098399
3720,Mid-City,EL-4453,32.755157,-117.098409
3721,Mid-City,EL-4455,32.755284,-117.098631
3722,Mid-City,EL-4457,32.75514,-117.0983
3723,Mid-City,EL-4465,32.755388,-117.096612
3724,Mid-City,EL-4467,32.755439,-117.096241
3725,Mid-City,EL-4501,32.755317,-117.096329
3726,Mid-City,EL-4503,32.755396,-117.096353
3727,Mid-City,EL-4505,32.755584,-117.096379
3728,Mid-City,EL-4507,32.7554,-117.096118
3729,Mid-City,EL-4509,32.755428,-117.096173
3730,Mid-City,EL-4512,32.755242,-117.096707
3731,Mid-City,EL-4513,32.755446,-117.095862
3732,Mid-City,EL-4514,32.755291,-117.096352
3733,Mid-City,EL-4515,32.755444,-117.095866
3734,Mid-City,EL-4517,32.7555,-117.095699
3735,Mid-City,EL-4519,32.755456,-117.09573
3736,Mid-City,EL-4520,32.755516,-117.096346
3737,Mid-City,EL-4521,32.755494,-117.095602
3738,Mid-City,EL-4522,32.755691,-117.096414
3739,Mid-City,EL-4528,32.755583,-117.096208
3740,Mid-City,EL-4530,32.75563,-117.096126
3741,Mid-City,EL-4532,32.755421,-117.096201
3742,Mid-City,EL-4752,32.756318,-117.09099
3743,Mid-City,EL-4754,32.756336,-117.090857
3744,Mid-City,EL-4755,32.756202,-117.090695
3745,Mid-City,EL-4756,32.75638,-117.090528
3746,Mid-City,EL-4757,32.756243,-117.090376
3747,Mid-City,EL-4759,32.756266,-117.090198
3748,Mid-City,EL-4762,32.756255,-117.091557
3749,Mid-City,EL-4764,32.75644,-117.090055
3750,Mid-City,EL-4766,32.756458,-117.089923
3751,Mid-City,EL-4768,32.756477,-117.08979
3752,Mid-City,EL-4808,32.756363,-117.09091
3753,Mid-City,EL-4810,32.756362,-117.090883
3754,Mid-City,EL-4845,32.756347,-117.089605
3755,Mid-City,EL-4847,32.756363,-117.089488
3756,Mid-City,EL-4849,32.756378,-117.089369
3757,Mid-City,EL-4851,32.756523,-117.088261
3758,Mid-City,EL-4853,32.756619,-117.087523
3759,Mid-City,EL-5221,32.757195,-117.083298
3760,Mid-City,EL-5223,32.757229,-117.083059
3761,Mid-City,EL-5225,32.757264,-117.08282
3762,Mid-City,EL-5227,32.757312,-117.082488
3763,Mid-City,EL-5229,32.757338,-117.082311
3764,Mid-City,EL-5233,32.757365,-117.082135
3765,Uptown,EM-105,32.723986,-117.163745
3766,Uptown,EM-107,32.723986,-117.163645
3767,Uptown,EM-109,32.723986,-117.163544
3768,Uptown,EM-110,32.72414,-117.163428
3769,Uptown,EM-112,32.724141,-117.163327
3770,Uptown,EM-114,32.724141,-117.16321
3771,Uptown,EM-115,32.723987,-117.163126
3772,Uptown,EM-319,32.723987,-117.161605
3773,Uptown,EM-401,32.723987,-117.161013
3774,Uptown,EM-403,32.723987,-117.160912
3775,Uptown,EM-407,32.723987,-117.160812
3776,Uptown,EM-413,32.723987,-117.160694
3777,Uptown,EM-415,32.723987,-117.160594
3778,Uptown,EM-500,32.724142,-117.16012
3779,Uptown,EM-501,32.723988,-117.160033
3780,Uptown,EM-502,32.724142,-117.159932
3781,Uptown,EM-503,32.723988,-117.159845
3782,Uptown,EM-504,32.724142,-117.159759
3783,Uptown,EM-505,32.723988,-117.159672
3784,Uptown,EM-507,32.723988,-117.159585
3785,Downtown,F-1000N,32.713779,-117.155114
3786,Downtown,F-1000S,32.713619,-117.155098
3787,Downtown,F-1100N,32.713769,-117.15414
3788,Downtown,F-1100S,32.713543,-117.154383
3789,Downtown,F-1200N,32.713668,-117.153248
3790,Downtown,F-1200S,32.713718,-117.15453
3791,Downtown,F-1300N,32.713746,-117.152343
3792,Downtown,F-1300S,32.713624,-117.152427
3793,Downtown,F-1510,32.713787,-117.150011
3794,Downtown,F-400,32.713703,-117.160953
3795,Downtown,F-402,32.713671,-117.160768
3796,Downtown,F-404,32.713704,-117.160783
3797,Downtown,F-407,32.71355,-117.160697
3798,Downtown,F-409,32.71355,-117.160612
3799,Downtown,F-411,32.713551,-117.160527
3800,Downtown,F-413,32.713551,-117.160442
3801,Downtown,F-505,32.713553,-117.160029
3802,Downtown,F-507,32.713553,-117.159946
3803,Downtown,F-509,32.713554,-117.159863
3804,Downtown,F-511,32.713554,-117.159697
3805,Downtown,F-512,32.713709,-117.159615
3806,Downtown,F-513,32.713555,-117.159531
3807,Downtown,F-514,32.713709,-117.159449
3808,Downtown,F-515,32.713556,-117.159365
3809,Downtown,F-600,32.713652,-117.158966
3810,Downtown,F-601,32.713558,-117.158872
3811,Downtown,F-603,32.713559,-117.158704
3812,Downtown,F-613,32.71356,-117.158537
3813,Downtown,F-701,32.713561,-117.158211
3814,Downtown,F-703,32.713561,-117.158127
3815,Downtown,F-705,32.713562,-117.158044
3816,Downtown,F-707,32.713562,-117.15796
3817,Downtown,F-709,32.713562,-117.157876
3818,Downtown,F-711,32.713563,-117.157793
3819,Downtown,F-713,32.713563,-117.157709
3820,Downtown,F-714,32.713717,-117.157627
3821,Downtown,F-715,32.713561,-117.157641
3822,Downtown,F-716,32.713718,-117.157543
3823,Downtown,F-800,32.713719,-117.157335
3824,Downtown,F-802,32.713719,-117.157268
3825,Downtown,F-804,32.713719,-117.157218
3826,Downtown,F-805,32.713565,-117.157167
3827,Downtown,F-806,32.71372,-117.157101
3828,Downtown,F-807,32.713566,-117.15705
3829,Downtown,F-808,32.71372,-117.157001
3830,Downtown,F-809,32.713566,-117.156949
3831,Downtown,F-810,32.713721,-117.156884
3832,Downtown,F-811,32.713567,-117.156832
3833,Downtown,F-812,32.713721,-117.156766
3834,Downtown,F-813,32.713567,-117.156715
3835,Downtown,F-814,32.713722,-117.156666
3836,Downtown,F-815,32.713576,-117.156749
3837,Downtown,F-900N,32.713727,-117.15607
3838,Downtown,F-900S,32.713538,-117.156057
3839,Uptown,FI-101,32.725025,-117.163755
3840,Uptown,FI-103,32.725026,-117.163655
3841,Uptown,FI-105,32.725026,-117.163555
3842,Uptown,FI-107,32.725027,-117.163438
3843,Uptown,FI-111,32.725027,-117.163337
3844,Uptown,FI-113,32.725028,-117.163237
3845,Uptown,FI-115,32.725028,-117.163137
3846,Uptown,FI-301,32.725034,-117.161826
3847,Uptown,FI-303,32.725035,-117.16161
3848,Uptown,FI-325,32.725036,-117.161411
3849,Uptown,FI-400,32.725191,-117.161021
3850,Uptown,FI-402,32.725191,-117.160904
3851,Uptown,FI-404,32.725038,-117.1604
3852,Uptown,FI-406,32.725186,-117.160862
3853,Uptown,FI-408,32.725196,-117.16089
3854,Uptown,FI-411,32.725038,-117.1604
3855,Uptown,FI-413,32.725037,-117.160819
3856,Uptown,FI-415,32.725037,-117.160702
3857,Uptown,FI-417,32.725037,-117.160601
3858,Uptown,FI-419,32.725037,-117.160501
3859,Uptown,FI-421,32.725038,-117.1604
3860,Uptown,FI-502,32.725192,-117.160108
3861,Uptown,FI-503,32.725039,-117.160003
3862,Uptown,FI-504,32.725193,-117.159898
3863,Uptown,FI-505,32.72504,-117.159793
3864,Uptown,FI-506,32.725041,-117.159583
3865,Uptown,FI-507,32.72504,-117.159688
3866,Uptown,FI-508,32.725041,-117.159583
3867,Uptown,FI-513,32.725041,-117.159583
3868,Uptown,FN-3933,32.748681,-117.170373
3869,Uptown,FN-3935,32.74879,-117.170373
3870,Uptown,FN-3940,32.748976,-117.170557
3871,Downtown,FR-1019,32.716039,-117.164639
3872,Downtown,FR-1102,32.71721,-117.164147
3873,Downtown,FR-1104,32.71686,-117.164713
3874,Downtown,FR-1205,32.718069,-117.164651
3875,Downtown,FR-1207,32.718184,-117.164651
3876,Downtown,FR-1209,32.718318,-117.164652
3877,Downtown,FR-1211,32.718433,-117.164653
3878,Downtown,FR-1215,32.71849,-117.164654
3879,Downtown,FR-1217,32.718829,-117.164694
3880,Downtown,FR-1301,32.71898,-117.164658
3881,Downtown,FR-1303,32.719078,-117.164659
3882,Downtown,FR-1305,32.719176,-117.16466
3883,Downtown,FR-1307,32.719273,-117.164661
3884,Downtown,FR-1309,32.719371,-117.164662
3885,Downtown,FR-1316,32.719565,-117.164846
3886,Downtown,FR-1318,32.719663,-117.164847
3887,Downtown,FR-1320,32.71976,-117.164848
3888,Downtown,FR-1400,32.720038,-117.164851
3889,Downtown,FR-1400W,32.720604,-117.164828
3890,Downtown,FR-1402,32.720113,-117.164852
3891,Downtown,FR-1404,32.720208,-117.164853
3892,Downtown,FR-1618,32.722202,-117.164875
3893,Downtown,FR-1620,32.722394,-117.164878
3894,Downtown,FR-1622,32.722586,-117.164881
3895,Downtown,FR-1624,32.722777,-117.164884
3896,City,FR-3900W,32.749576,-117.16521
3897,Downtown,FR-3900Wx,32.715329,-117.157255
3898,Uptown,FR-3922,32.74965,-117.165127
3899,Uptown,FR-3924,32.749701,-117.16513
3900,Downtown,FR-600W,32.712073,-117.164423
3901,Downtown,FR-600W1,32.711747,-117.164482
3902,Downtown,FR-600W2,32.712073,-117.164423
3903,Downtown,FR-601,32.711601,-117.164605
3904,Downtown,FR-603,32.711701,-117.164604
3905,Downtown,FR-707,32.712715,-117.1646
3906,Downtown,FR-709,32.712828,-117.164601
3907,Downtown,FR-711,32.712942,-117.164603
3908,Downtown,FR-713,32.713074,-117.164604
3909,Downtown,FR-715,32.713188,-117.164606
3910,Downtown,FR-721,32.713302,-117.164608
3911,Downtown,FR-723,32.713415,-117.164609
3912,Uptown,FS-1001,32.750813,-117.17248
3913,Uptown,FS-1003,32.750807,-117.172493
3914,Uptown,FS-1005,32.750806,-117.17266
3915,Uptown,FS-800N,32.750924,-117.171004
3916,Downtown,FS-800Nx,32.715329,-117.157255
3917,Downtown,FS-900Sx,32.715329,-117.157255
3918,Uptown,FS-900S,32.750727,-117.171776
3919,Uptown,FS-908,32.750943,-117.17188
3920,Uptown,FS-910,32.750948,-117.171836
3921,Uptown,FS-912,32.750945,-117.171987
3922,Uptown,FS-914,32.750942,-117.172138
3923,Downtown,G-1000,32.712683,-117.15533
3924,Downtown,G-1001,32.712949,-117.154737
3925,Downtown,G-1002,32.712684,-117.155129
3926,Downtown,G-1003,32.712553,-117.15548
3927,Downtown,G-1004,32.712683,-117.15538
3928,Downtown,G-1008,32.712683,-117.155213
3929,Downtown,G-1010,32.712684,-117.155046
3930,Downtown,G-1012,32.712685,-117.154879
3931,Downtown,G-102,32.71263,-117.1637
3932,Downtown,G-103,32.712476,-117.163632
3933,Downtown,G-104,32.71263,-117.163547
3934,Downtown,G-105,32.712476,-117.163496
3935,Downtown,G-106,32.71263,-117.163412
3936,Downtown,G-107,32.712476,-117.163344
3937,Downtown,G-108,32.71263,-117.163276
3938,Downtown,G-109,32.712476,-117.163208
3939,Downtown,G-110,32.71263,-117.163123
3940,Downtown,G-111,32.712477,-117.163072
3941,Downtown,G-112,32.712631,-117.162988
3942,Downtown,G-1101,32.712692,-117.154463
3943,Downtown,G-1103,32.712694,-117.154406
3944,Downtown,G-1104,32.712688,-117.154354
3945,Downtown,G-1105,32.7126,-117.15441
3946,Downtown,G-1106,32.71269,-117.154088
3947,Downtown,G-1107,32.712655,-117.154185
3948,Downtown,G-1108,32.712688,-117.154421
3949,Downtown,G-1109,32.713143,-117.154133
3950,Downtown,G-1110,32.712689,-117.154221
3951,Downtown,G-1112,32.71269,-117.154121
3952,Downtown,G-1200,32.712693,-117.15363
3953,Downtown,G-1201,32.712535,-117.153522
3954,Downtown,G-1202,32.712694,-117.153513
3955,Downtown,G-1203,32.712457,-117.15351
3956,Downtown,G-1204,32.712694,-117.153412
3957,Downtown,G-1205,32.7125,-117.153459
3958,Downtown,G-1206,32.712694,-117.153312
3959,Downtown,G-1207,32.712545,-117.15344
3960,Downtown,G-1208,32.712695,-117.153212
3961,Downtown,G-1209,32.712566,-117.153414
3962,Downtown,G-1211,32.712554,-117.153406
3963,Downtown,G-1213,32.712555,-117.153382
3964,Downtown,G-1214,32.712693,-117.153634
3965,Downtown,G-1215,32.712558,-117.153368
3966,Downtown,G-1216,32.712704,-117.15288
3967,Downtown,G-1217,32.71265,-117.153062
3968,Downtown,G-1300,32.712697,-117.152653
3969,Downtown,G-1301,32.712543,-117.152735
3970,Downtown,G-1302,32.712697,-117.152653
3971,Downtown,G-1303,32.712541,-117.152745
3972,Downtown,G-1304,32.712697,-117.152653
3973,Downtown,G-1305,32.712539,-117.152751
3974,Downtown,G-1306,32.712697,-117.152653
3975,Downtown,G-1307,32.712632,-117.152423
3976,Downtown,G-1309,32.712629,-117.152421
3977,Downtown,G-1311,32.712784,-117.152333
3978,Downtown,G-1313,32.712544,-117.152568
3979,Downtown,G-1315,32.712544,-117.152484
3980,Downtown,G-1317,32.712544,-117.152401
3981,Downtown,G-1400,32.712701,-117.151791
3982,Downtown,G-1402,32.712701,-117.151733
3983,Downtown,G-1404,32.712702,-117.151647
3984,Downtown,G-1406,32.712702,-117.15159
3985,Downtown,G-1408,32.712703,-117.151504
3986,Downtown,G-1409,32.712549,-117.151445
3987,Downtown,G-1410,32.712704,-117.15136
3988,Downtown,G-1411,32.71255,-117.151301
3989,Downtown,G-1412,32.712704,-117.151216
3990,Downtown,G-1416,32.712705,-117.151159
3991,Downtown,G-1418,32.712705,-117.151073
3992,Downtown,G-1420,32.712705,-117.151015
3993,Downtown,G-1422,32.712706,-117.150929
3994,Downtown,G-1424,32.712706,-117.150872
3995,Downtown,G-1426,32.712707,-117.150786
3996,Downtown,G-1428,32.712707,-117.150728
3997,Downtown,G-1430,32.712708,-117.150642
3998,Downtown,G-1432,32.712708,-117.150585
3999,Downtown,G-1434,32.712708,-117.150498
4000,Downtown,G-1500,32.712709,-117.150262
4001,Downtown,G-1502,32.712712,-117.15017
4002,Downtown,G-1504,32.712682,-117.150238
4003,Downtown,G-1506,32.71271,-117.150044
4004,Downtown,G-1508,32.712711,-117.14996
4005,Downtown,G-1512,32.712396,-117.150372
4006,Downtown,G-1514,32.71283,-117.149485
4007,Downtown,G-1516,32.712711,-117.149809
4008,Downtown,G-1523,32.712558,-117.149741
4009,Downtown,G-1525,32.712558,-117.149674
4010,Downtown,G-1531,32.712535,-117.149718
4011,Downtown,G-1533,32.712555,-117.149695
4012,Downtown,G-203,32.712478,-117.162744
4013,Downtown,G-205,32.712478,-117.162643
4014,Downtown,G-207,32.712478,-117.162542
4015,Downtown,G-209,32.712479,-117.162425
4016,Downtown,G-211,32.712479,-117.162324
4017,Downtown,G-213,32.71248,-117.162224
4018,Downtown,G-215,32.71248,-117.162123
4019,Downtown,G-301,32.712481,-117.1618
4020,Downtown,G-303,32.712481,-117.161668
4021,Downtown,G-305,32.712562,-117.161539
4022,Downtown,G-307,32.712482,-117.161388
4023,Downtown,G-315,32.712482,-117.161256
4024,Downtown,G-400,32.712637,-117.160966
4025,Downtown,G-401,32.712484,-117.160896
4026,Downtown,G-402,32.712639,-117.160812
4027,Downtown,G-403,32.712485,-117.160759
4028,Downtown,G-405,32.712487,-117.160683
4029,Downtown,G-407,32.712487,-117.160605
4030,Downtown,G-408,32.712642,-117.160539
4031,Downtown,G-409,32.712488,-117.160469
4032,Downtown,G-410,32.712643,-117.160385
4033,Downtown,G-411,32.71249,-117.160332
4034,Downtown,G-413,32.71249,-117.160264
4035,Downtown,G-501,32.712492,-117.160054
4036,Downtown,G-503,32.712561,-117.159897
4037,Downtown,G-505,32.712493,-117.159937
4038,Downtown,G-506,32.712647,-117.159889
4039,Downtown,G-507,32.712494,-117.159837
4040,Downtown,G-508,32.712648,-117.159772
4041,Downtown,G-509,32.712495,-117.159721
4042,Downtown,G-510,32.712649,-117.159656
4043,Downtown,G-511,32.712496,-117.159604
4044,Downtown,G-512,32.71265,-117.159556
4045,Downtown,G-513,32.712496,-117.159504
4046,Downtown,G-514,32.712651,-117.159439
4047,Downtown,G-515,32.712497,-117.159388
4048,Downtown,G-516,32.712652,-117.159323
4049,Downtown,G-603,32.7125,-117.159113
4050,Downtown,G-605,32.712501,-117.15903
4051,Downtown,G-606,32.712655,-117.158949
4052,Downtown,G-608,32.712656,-117.158866
4053,Downtown,G-613,32.712504,-117.158697
4054,Downtown,G-614,32.712659,-117.158616
4055,Downtown,G-615,32.712506,-117.15853
4056,Downtown,G-617,32.712507,-117.158447
4057,Downtown,G-700,32.712663,-117.158124
4058,Downtown,G-701,32.712509,-117.158206
4059,Downtown,G-702,32.71267,-117.158124
4060,Downtown,G-703,32.712509,-117.158206
4061,Downtown,G-704,32.712659,-117.157966
4062,Downtown,G-705,32.712509,-117.158123
4063,Downtown,G-707,32.71251,-117.158039
4064,Downtown,G-709,32.712511,-117.157955
4065,Downtown,G-710,32.715329,-117.157255
4066,Downtown,G-711,32.712511,-117.157872
4067,Downtown,G-712,32.712667,-117.158117
4068,Downtown,G-713,32.712509,-117.158206
4069,Downtown,G-715,32.712509,-117.158123
4070,Downtown,G-801,32.712516,-117.157295
4071,Downtown,G-803,32.712517,-117.157194
4072,Downtown,G-805,32.712518,-117.15711
4073,Downtown,G-808,32.712673,-117.157011
4074,Downtown,G-811,32.712518,-117.156881
4075,Downtown,G-813,32.712475,-117.156805
4076,Downtown,G-814,32.712674,-117.15691
4077,Downtown,G-815,32.712521,-117.156823
4078,Downtown,G-816,32.712676,-117.156724
4079,Downtown,G-817,32.712523,-117.156638
4080,Downtown,G-901,32.712524,-117.156412
4081,Downtown,G-903,32.712525,-117.156362
4082,Downtown,G-904,32.712679,-117.156295
4083,Downtown,G-905,32.712525,-117.156244
4084,Downtown,G-906,32.712679,-117.156178
4085,Downtown,G-907,32.712526,-117.156126
4086,Downtown,G-908,32.71268,-117.156076
4087,Downtown,G-909,32.712526,-117.156025
4088,Downtown,G-910,32.71268,-117.155959
4089,Downtown,G-911,32.712527,-117.155907
4090,Downtown,G-912,32.712681,-117.155841
4091,Downtown,G-913,32.712527,-117.155789
4092,Downtown,G-914,32.712681,-117.15574
4093,Downtown,G-915,32.712528,-117.155688
4094,Uptown,GH-3900,32.748612,-117.171475
4095,Uptown,GH-3901,32.748729,-117.171294
4096,Uptown,GH-3905,32.748845,-117.171296
4097,Uptown,GH-3907,32.749093,-117.171298
4098,Uptown,GH-3913,32.74933,-117.171298
4099,Uptown,GH-3915,32.749567,-117.171298
4100,Uptown,GH-4014,32.75075,-117.171491
4101,Uptown,GH-4016,32.751143,-117.171498
4102,Uptown,GH-4018,32.750634,-117.17149
4103,Uptown,GH-4020,32.751034,-117.171496
4104,Uptown,GH-4022,32.751143,-117.171498
4105,Uptown,GP-400,32.726247,-117.16108
4106,Uptown,GP-402,32.726247,-117.161013
4107,Uptown,GP-404,32.726247,-117.160962
4108,Uptown,GP-406,32.726248,-117.160912
4109,Uptown,GP-408,32.726248,-117.160845
4110,Uptown,GP-410,32.726249,-117.160794
4111,Uptown,GP-412,32.726249,-117.160744
4112,Uptown,GP-414,32.72625,-117.160677
4113,Uptown,GP-416,32.72625,-117.160627
4114,Uptown,GP-418,32.72625,-117.160576
4115,Uptown,GP-420,32.726251,-117.160509
4116,Uptown,GP-422,32.726251,-117.160459
4117,Uptown,GP-424,32.726252,-117.160408
4118,Uptown,GP-426,32.726252,-117.160341
4119,Uptown,GP-503,32.7261,-117.160142
4120,Uptown,GP-505,32.726101,-117.16005
4121,Uptown,GP-507,32.726102,-117.159974
4122,Uptown,GP-509,32.726134,-117.1599
4123,Uptown,GP-511,32.726459,-117.159972
4124,Uptown,GP-513,32.726141,-117.159873
4125,Uptown,GP-515,32.726077,-117.159715
4126,Uptown,GP-517,32.726103,-117.159882
4127,Uptown,GP-519,32.726104,-117.159806
4128,Uptown,GP-521,32.726105,-117.159714
4129,Uptown,GP-523,32.726105,-117.159638
4130,Downtown,H-1003,32.711448,-117.155449
4131,Downtown,H-1005,32.711448,-117.155365
4132,Downtown,H-1007,32.711447,-117.155281
4133,Downtown,H-1009,32.711447,-117.155197
4134,Downtown,H-1010,32.711601,-117.155113
4135,Downtown,H-1011,32.711447,-117.155029
4136,Downtown,H-1012,32.711601,-117.154945
4137,Downtown,H-1013,32.711447,-117.154861
4138,Downtown,H-1014,32.7116,-117.154777
