"zone","area","sub_area","pole","config_id","config_name","date_inventory","lat","lng","sapid"
"Downtown","East Village","1000 TENTH AVE","10-1003","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.716162","-117.155530","SS-000317"
"Downtown","East Village","1000 TENTH AVE","10-1005","49382","Sunday Mode","2021-01-04","32.716354","-117.155531","SS-000317"
"Downtown","East Village","1000 TENTH AVE","10-1005","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.716354","-117.155531","SS-000317"
"Downtown","East Village","1000 TENTH AVE","10-1023","49382","Sunday Mode","2021-01-04","32.716545","-117.155533","SS-000317"
"Downtown","East Village","1000 TENTH AVE","10-1023","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.716545","-117.155533","SS-000317"
"Downtown","East Village","1100 TENTH AVE","10-1103","49382","Sunday Mode","2021-01-04","32.716918","-117.155535","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1103","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.716918","-117.155535","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1105","49382","Sunday Mode","2021-01-04","32.717035","-117.155536","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1105","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717035","-117.155536","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1107","49382","Sunday Mode","2021-01-04","32.717131","-117.155536","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1107","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717131","-117.155536","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1109","49382","Sunday Mode","2021-01-04","32.717247","-117.155537","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1109","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717247","-117.155537","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1111","49382","Sunday Mode","2021-01-04","32.717344","-117.155538","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1111","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717344","-117.155538","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1113","49382","Sunday Mode","2021-01-04","32.717460","-117.155538","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1113","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717460","-117.155538","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1115","49382","Sunday Mode","2021-01-04","32.717349","-117.155588","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1115","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717349","-117.155588","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1117","49382","Sunday Mode","2021-01-04","32.717342","-117.155572","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1117","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717342","-117.155572","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1118","49382","Sunday Mode","2021-01-04","32.717594","-117.155737","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1118","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717594","-117.155737","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1120","49382","Sunday Mode","2021-01-04","32.717577","-117.155783","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1120","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717577","-117.155783","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1121","49382","Sunday Mode","2021-01-04","32.717673","-117.155540","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1121","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717673","-117.155540","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1122","49382","Sunday Mode","2021-01-04","32.717785","-117.155869","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1122","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717785","-117.155869","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1124","49382","Sunday Mode","2021-01-04","32.717791","-117.155867","SS-000316"
"Downtown","East Village","1100 TENTH AVE","10-1124","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717791","-117.155867","SS-000316"
"Downtown","East Village","1200 TENTH AVE","10-1201","49382","Sunday Mode","2021-01-04","32.717942","-117.155923","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1201","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717942","-117.155923","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1203","49382","Sunday Mode","2021-01-04","32.717977","-117.155957","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1203","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.717977","-117.155957","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1205","49382","Sunday Mode","2021-01-04","32.718097","-117.155880","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1205","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718097","-117.155880","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1209","49382","Sunday Mode","2021-01-04","32.718071","-117.155543","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1209","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718071","-117.155543","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1211","49382","Sunday Mode","2021-01-04","32.718265","-117.155544","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1211","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718265","-117.155544","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1219","49382","Sunday Mode","2021-01-04","32.718460","-117.155546","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1219","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718460","-117.155546","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1221","49382","Sunday Mode","2021-01-04","32.718654","-117.155548","SS-000315"
"Downtown","East Village","1200 TENTH AVE","10-1221","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718654","-117.155548","SS-000315"
"Downtown","East Village","300 TENTH AVE","10-303","13383","Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC)","2021-08-26","32.708285","-117.155437","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-303","50304","2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC)","2021-07-07","32.708285","-117.155437","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-303","49382","Sunday Mode","2021-01-04","32.708285","-117.155437","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-303","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.708285","-117.155437","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-305","49382","Sunday Mode","2021-01-04","32.708418","-117.155507","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-305","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.708418","-117.155507","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-307","13383","Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC)","2021-08-26","32.708431","-117.155539","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-307","50304","2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC)","2021-07-07","32.708431","-117.155539","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-307","49382","Sunday Mode","2021-01-04","32.708431","-117.155539","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-307","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.708431","-117.155539","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-309","13383","Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC)","2021-08-26","32.708648","-117.155592","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-309","50304","2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC)","2021-07-07","32.708648","-117.155592","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-309","49382","Sunday Mode","2021-01-04","32.708648","-117.155592","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-309","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.708648","-117.155592","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-311","13383","Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC)","2021-08-26","32.708890","-117.155714","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-311","50304","2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC)","2021-07-06","32.708890","-117.155714","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-311","49382","Sunday Mode","2021-01-04","32.708890","-117.155714","SS-000324"
"Downtown","East Village","300 TENTH AVE","10-311","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.708890","-117.155714","SS-000324"
"Uptown","Hillcrest","3800 TENTH AVE","10-3807","49382","Sunday Mode","2021-01-04","32.748223","-117.155182","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3807","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748223","-117.155182","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3809","49382","Sunday Mode","2021-01-04","32.748031","-117.155215","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3809","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748031","-117.155215","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3811","49382","Sunday Mode","2021-01-04","32.748102","-117.155249","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3811","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748102","-117.155249","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3812","49382","Sunday Mode","2021-01-04","32.748098","-117.155321","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3812","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748098","-117.155321","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3813","49382","Sunday Mode","2021-01-04","32.748115","-117.155166","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3813","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748115","-117.155166","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3814","49382","Sunday Mode","2021-01-04","32.748067","-117.155421","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3814","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748067","-117.155421","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3815","49382","Sunday Mode","2021-01-04","32.748155","-117.155193","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3815","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748155","-117.155193","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3816","49382","Sunday Mode","2021-01-04","32.748035","-117.155422","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3816","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748035","-117.155422","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3817","49382","Sunday Mode","2021-01-04","32.748180","-117.155211","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3817","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748180","-117.155211","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3818","49382","Sunday Mode","2021-01-04","32.748158","-117.155413","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3818","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748158","-117.155413","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3819","49382","Sunday Mode","2021-01-04","32.748075","-117.155214","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3819","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748075","-117.155214","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3820","49382","Sunday Mode","2021-01-04","32.748301","-117.155282","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3820","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748301","-117.155282","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","10-3822","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.748164","-117.155434","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3807-10-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748223","-117.155182","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3809-10-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748031","-117.155215","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3811-10-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748102","-117.155249","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3812-10-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748098","-117.155321","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3813-10-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748135","-117.155238","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3814-10-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748067","-117.155421","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3815-10-01 00:00:00","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748088","-117.155329","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3816-10-01 00:00:00","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748035","-117.155422","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3817-10-01 00:00:00","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748166","-117.155278","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3818-10-01 00:00:00","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748158","-117.155413","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3819-10-01 00:00:00","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748075","-117.155214","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3820-10-01 00:00:00","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748301","-117.155282","SS-000327"
"Uptown","Hillcrest","3800 TENTH AVE","3822-10-01 00:00:00","13443","30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.748164","-117.155434","SS-000327"
"Downtown","East Village","400 TENTH AVE","10-400E","49382","Sunday Mode","2021-01-04","32.709791","-117.155474","SS-000323"
"Downtown","East Village","400 TENTH AVE","10-400E","13180","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","2018-11-11","32.709791","-117.155474","SS-000323"
"Downtown","East Village","400 TENTH AVE","10-425","13442","2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","2023-06-01","32.710257","-117.155483","SS-000323"
"Downtown","East Village","400 TENTH AVE","10-425","13383","Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC)","2021-08-26","32.710257","-117.155483","SS-000323"
"Downtown","East Village","400 TENTH AVE","10-425","50304","2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC)","2021-07-28","32.710257","-117.155483","SS-000323"
"Downtown","East Village","400 TENTH AVE","10-425","49382","Sunday Mode","2021-01-04","32.710257","-117.155483","SS-000323"
"Downtown","East Village","400 TENTH AVE","10-425","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.710257","-117.155483","SS-000323"
"Downtown","East Village","600 TENTH AVE","10-601","49382","Sunday Mode","2021-01-04","32.711679","-117.155489","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-601","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.711679","-117.155489","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-603","49382","Sunday Mode","2021-01-04","32.711778","-117.155490","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-603","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.711778","-117.155490","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-605","49382","Sunday Mode","2021-01-04","32.711877","-117.155492","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-605","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.711877","-117.155492","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-607","49382","Sunday Mode","2021-01-04","32.711976","-117.155493","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-607","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) (NFC)","2018-11-11","32.711976","-117.155493","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-609","49382","Sunday Mode","2021-01-04","32.712076","-117.155494","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-609","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) (NFC)","2018-11-11","32.712076","-117.155494","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-611","49382","Sunday Mode","2021-01-04","32.712175","-117.155496","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-611","14760","2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) (NFC)","2018-11-11","32.712175","-117.155496","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-613","49382","Sunday Mode","2021-01-04","32.712274","-117.155497","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-613","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2018-11-11","32.712274","-117.155497","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-619","49382","Sunday Mode","2021-01-04","32.712373","-117.155498","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-619","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2018-11-11","32.712373","-117.155498","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-625","49382","Sunday Mode","2021-01-04","32.712472","-117.155500","SS-000321"
"Downtown","East Village","600 TENTH AVE","10-625","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2018-11-11","32.712472","-117.155500","SS-000321"
"Downtown","East Village","700 TENTH AVE","10-700","49382","Sunday Mode","2021-01-04","32.712733","-117.155684","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-700","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712733","-117.155684","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-702","49382","Sunday Mode","2021-01-04","32.712791","-117.155685","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-702","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712791","-117.155685","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-707","49382","Sunday Mode","2021-01-04","32.712849","-117.155503","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-707","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712849","-117.155503","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-709","49382","Sunday Mode","2021-01-04","32.718048","-117.146121","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-709","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.718048","-117.146121","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-710","49382","Sunday Mode","2021-01-04","32.713002","-117.155686","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-710","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713002","-117.155686","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-712","49382","Sunday Mode","2021-01-04","32.713059","-117.155687","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-712","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713059","-117.155687","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-714","49382","Sunday Mode","2021-01-04","32.713136","-117.155687","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-714","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713136","-117.155687","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-715","49382","Sunday Mode","2021-01-04","32.713195","-117.155506","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-715","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713195","-117.155506","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-717","49382","Sunday Mode","2021-01-04","32.713271","-117.155506","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-717","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713271","-117.155506","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-719","49382","Sunday Mode","2021-01-04","32.713329","-117.155507","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-719","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713329","-117.155507","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-721","49382","Sunday Mode","2021-01-04","32.713406","-117.155507","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-721","9274","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713406","-117.155507","SS-000320"
"Downtown","East Village","700 TENTH AVE","10-723","49382","Sunday Mode","2021-01-04","32.713463","-117.155507","SS-000320"
